ID,REVENUE,MOU,RECCHRGE,DIRECTAS,OVERAGE,ROAM,CHANGEM,CHANGER,DROPVCE,BLCKVCE,UNANSVCE,CUSTCARE,THREEWAY,MOUREC,OUTCALLS,INCALLS,PEAKVCE,OPEAKVCE,DROPBLK,CALLFWDV,CALLWAIT,CHURN,MONTHS,UNIQSUBS,ACTVSUBS,CSA,PHONES,MODELS,EQPDAYS,CUSTOMER,AGE1,AGE2,CHILDREN,CREDITA,CREDITAA,CREDITB,CREDITC,CREDITDE,CREDITGY,CREDITZ,PRIZMRUR,PRIZMUB,PRIZMTWN,REFURB,WEBCAP,TRUCK,RV,OCCPROF,OCCCLER,OCCCRFT,OCCSTUD,OCCHMKR,OCCRET,OCCSELF,OWNRENT,MARRYUN,MARRYYES,MARRYNO,MAILORD,MAILRES,MAILFLAG,TRAVEL,PCOWN,CREDITCD,RETCALLS,RETACCPT,NEWCELLY,NEWCELLN,REFER,INCMISS,INCOME,MCYCLE,CREDITAD,SETPRCM,SETPRC,RETCALL
76,23,286,30,0,0,0,11,-23,0,0,7.3,0,0,7.7,7.7,1.7,35,21,0,0,0,1,20,4,3,NEVLVS702,1,1,589,1046862,54,52,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,9,0,0,1,0,0
77,44,364,32,0,18,0,-112,-12,1,2,23,0,0,41,7.3,3.7,118,27,3,0,0.33,1,16,2,2,NMXAMA806,1,1,490,1039629,50,44,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0
78,37,741,25,0.25,40,0,-741,-37,3,3.3,39,4.7,1,174,44,7.7,66,83,6.3,0,0.67,1,15,1,1,DALFTW817,1,1,434,1058790,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,1,0,0
79,48,377,26,0.5,79,0,-377,-48,3.3,0.67,15,1.3,0,23,7.3,4.7,39,8,4,0,0.67,1,15,1,1,APCSIL301,1,1,427,1069994,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
80,28,27,37,1.5,0,0,35,4.5,2,0.67,2.3,0.67,0,0,0,0,2.3,2,2.7,0,0,1,12,1,1,AIRCOL803,1,1,356,1086219,60,56,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,9,0,0,1,0,0
81,60,120,70,0,0,0.32,-110,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,2,LAXRIV909,1,1,340,1067083,58,68,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,5,0,0,1,0,0
82,10,30,10,0,0,0,-30,0,0.33,0.67,0.67,0,0,0.89,0.67,1,2.7,2.7,1,0,0,0,11,2,2,MINMIN612,1,1,319,1070122,58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,1,0,0
83,10,208,10,0.25,0,0,101,-0.25,0.67,0.33,5,0,0,29,13,9.3,29,12,1,0,0,0,32,3,2,LAXVNY818,3,2,55,1099099,46,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,30,0
84,76,1188,60,3.5,63,0,259,41,15,3,140,4.7,0.33,319,90,18,243,311,18,0,8,0,12,1,1,NEVLVS702,2,1,82,1060820,54,62,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,200,0
85,99,705,75,0,60,0,-4.8,-24,9.7,2.3,18,1.3,0,172,44,18,150,100,12,0,3,0,8,1,1,HWIHON808,1,1,228,1096014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
86,81,1872,88,5.4,0,0,242,-2.9,71,30,284,9.3,0.33,125,42,10,170,150,100,0,8,1,10,3,1,DETWYN734,1,1,312,1071196,56,42,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0
87,18,2,19,0,0,0,-1,0,0,0,0.33,0,0,2.2,0,0,1,0.67,0,0,0,0,24,2,2,FLNSAG904,1,1,722,1034000,38,32,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0
88,55,213,50,0,0,2.4,50,-2,2,1.3,18,0,0,23,14,7,41,30,3.3,0,0,1,25,1,1,SFRSMO650,1,1,739,1030783,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
89,35,11,35,0,0,0.098,-11,-0.097,0,0,0,0,0,0.31,0.33,0,2.3,1,0,0,0,1,30,1,1,LOUFRK502,1,1,896,1013124,34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0
90,31,129,30,0,1,0,71,3.9,2,1.7,3,0,0,8.5,2.3,3,41,19,3.7,0,0,1,47,1,1,MIAFTL954,2,2,759,1001257,50,44,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,5,0,0,0,30,0
91,35,335,45,0.25,0,0,-51,-0.25,28,6.7,33,3.3,0,19,6.7,1.3,47,65,35,0,0,0,11,1,1,PHIMER609,2,2,121,1079153,28,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,7,0,0,0,60,0
92,14,1.5,9.7,0,0,0,-1.5,0.34,0,0,0.67,0,0,0,0,0,0,0,0,0,0,1,10,1,1,AIRGAF864,2,2,24,1092662,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,100,0
93,46,247,42,0,0,0,11,0,6.7,1.7,9,0,0,52,8.7,4,77,28,8.3,0,0,1,31,2,2,MIAMIA305,2,2,266,1014584,46,46,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,4,0,0,0,80,0
94,96,1012,60,7.4,104,0.16,-410,-33,5.7,23,14,1,0.33,135,18,3.7,87,62,29,0,2.3,1,20,1,1,NCRRAL919,1,1,622,1024352,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
95,49,1164,45,0.25,32,2.4,-186,-4.2,16,0.67,83,19,1.7,448,113,61,158,425,17,0,6.7,0,9,1,1,NYCBRO917,1,1,262,1083486,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
96,44,361,45,0,25,0,81,26,6.7,8.3,50,0,0.67,57,20,8.3,96,50,15,0,0.67,1,14,1,1,ATLANE678,1,1,395,1075897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0
97,33,281,30,0.25,7.3,0,-35,-3.1,0.33,1.7,13,2.3,0,94,16,10,71,10,2,0,0.67,0,19,2,2,DALDAL214,1,1,572,1030194,28,30,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,7,0,0,1,0,0
98,11,27,10,0,0,0,38,3.3,1,0,0,0,0,3.3,1.7,0.33,1,4.3,1,0,0,1,15,2,2,APCFCH703,1,1,459,1049330,46,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0
99,60,34,70,0,0,0,5,0,3,0.67,4.7,0,0,1,3,0,13,2.7,3.7,0,0,1,13,2,2,KCYKCK913,1,1,408,1055586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
100,12,121,10,0,8,0,33,1.5,2,0.33,7,0,0.33,2.2,1,0.33,12,8,2.3,0,0,0,15,2,2,PHXTUC520,1,1,451,1055982,58,54,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,6,0,0,1,0,0
101,37,152,30,0,6.5,0,150,12,0.33,1,2.7,0,0,44,12,2.7,47,11,1.3,0,0.67,1,30,3,3,DALFTW817,1,1,919,1008220,54,54,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,9,0,0,1,0,0
102,40,56,50,0.25,0,0,-34,-5.2,1.3,1.7,0.33,0,0,1.9,1.3,0,7.7,4.3,3,0,0,1,9,1,1,DENDEN303,1,1,274,1079311,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
103,168,2907,160,8.7,9.8,1.2,482,-3.4,24,0.33,122,2,2,1353,141,284,688,561,24,0,83,0,17,1,1,SEATAC253,7,5,28,1049050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150,0
104,119,999,65,0,95,0,-8,-61,107,6.3,55,0,0,577,55,13,116,145,113,0,5.7,1,17,2,2,FLNEUS352,1,1,489,1060069,52,46,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,1,0,0
105,25,28,25,0,0,0,-12,0,0.67,0.33,2.3,0,0,3.7,1.3,0,3.7,12,1,0,0,1,33,1,1,DALDAL214,2,2,596,1009763,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,30,1
106,35,307,45,0,0,0,-106,0,5,2.3,3,0,0,42,9.7,0.33,48,19,7.3,0,0,0,10,1,1,NYCBRO917,1,1,295,1086247,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0
107,29,303,39,0,0,0,224,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,NCRNWN757,1,1,446,1050908,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
108,38,154,30,0,0,0,-78,3.3,5.3,0,0.33,1.7,0,11,5,2.7,17,20,5.3,0,0.33,0,19,1,1,NYCWHI914,1,1,563,1032750,30,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0
109,55,404,60,0,1.5,4.6,249,12,1,0,8.7,0,0,0.17,2.3,0,19,14,1,0,0.33,1,20,1,1,HARLON860,2,2,79,1047249,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,150,0
110,10,38,10,0,0.5,0,1.8,-0.13,0.33,0,0.67,0,0,0,0,0,1.3,0,0.33,0,0,0,19,2,2,NNYBUF716,1,1,559,1050171,42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0
111,62,397,30,0,82,3.8,11,3.3,8,3.3,13,0,0,28,10,0.67,50,24,11,0,0,0,23,1,1,INDIND317,1,1,680,1030283,48,40,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0
112,34,339,30,1.2,7.8,0,12,-0.14,2.7,0.33,12,0,0.67,58,40,13,78,40,3,0,0,0,19,2,2,SEABLV425,1,1,573,1029928,36,36,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,9,0,0,1,0,0
113,44,500,45,0.25,21,1.3,-381,-9,2.7,4,27,0,0,128,48,8,92,129,6.7,0,3,1,11,1,1,STLSTL314,3,2,177,1069950,52,52,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,30,0
114,21,617,10,0.5,28,0,166,14,3.7,1.7,42,1.7,5.3,270,82,42,135,62,5.3,0,0,0,20,2,2,LAXANA714,4,2,305,1041404,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,130,0
115,41,345,45,0,17,0.32,17,-6.4,1.3,2,13,0.33,0,59,23,9.7,92,44,3.3,0,0.67,0,23,2,2,MIAFTM941,3,3,315,1030588,40,42,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,6,0,0,0,80,0
116,63,686,60,0.74,29,0.098,-262,-9.4,8.7,8.7,57,2,0.33,210,22,3,202,121,17,0,6.7,1,20,1,1,MIAMIA305,2,2,453,1025415,54,52,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,6,0,0,0,80,1
117,59,328,45,0.99,48,4.1,-26,-4.2,7,1.3,26,0,0,85,38,9.7,122,38,8.3,0,0.67,0,8,1,1,NNYALB518,3,3,70,1088164,54,48,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,5,0,0,0,30,0
118,3.2,75,3.2,0,0,0,-74,6.8,0,5,0,0,0,3.5,3,0.33,2.3,10,5,0,0,1,19,4,3,CHICHI773,1,1,590,1027258,30,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0
119,32,156,30,0.99,0,0.58,-45,-0.89,1,4.3,26,0.33,0,13,26,10,63,18,5.3,0,0.67,1,13,4,4,MINSTP612,2,2,251,1067139,42,44,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,6,0,0,0,10,0
120,31,121,40,0,2.8,0,37,0.88,1.3,0.67,6.7,0.33,0,26,10,0.67,33,31,2,0,0.33,0,12,1,1,APCFCH703,1,1,378,1060853,26,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
121,51,595,53,1.2,0,1.2,341,11,3.3,1.3,37,1.7,0,94,24,5,70,92,4.7,0,0,0,10,1,1,HOUANG409,1,1,292,1065013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
122,57,430,40,1.7,60,3.4,149,8.3,2,2,19,0.33,0,43,12,0,135,33,4,0,0.67,0,8,2,1,CHIROC309,1,1,229,1075160,38,46,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0
123,37,149,35,0,0,0,84,1.9,0.67,7.3,3.3,0,0,31,8.3,0,25,28,8,0,0,1,18,2,1,ATLCHA423,1,1,549,1034367,44,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,6,0,0,1,0,0
124,76,506,85,0.25,0,0,235,0.067,18,3,62,0.67,0.33,65,30,2,173,76,21,0,2.7,1,11,1,1,PHIPHI215,2,2,62,1058803,44,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,7,0,0,0,150,0
125,49,503,60,0,0.75,0,28,1.2,18,11,37,2,0,152,27,5.3,50,190,30,0,3.3,0,8,5,3,HOUHOU281,1,1,249,1071301,38,36,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0,1,0,0
126,61,121,70,0,0.75,0,29,-0.77,0.33,0,5.3,0,0,34,5,3,23,18,0.33,0,0,0,26,2,2,FLNGAN352,1,1,788,1013130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
127,90,1255,62,0.25,125,0,-13,-36,15,10,167,21,0,254,61,11,249,198,25,3.7,4,1,14,1,1,FLNSAR941,2,2,418,1052542,40,38,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,5,0,0,0,30,0
128,60,1039,35,0.25,97,0,317,32,3,12,129,10,0,413,58,12,261,282,15,0,7.7,1,37,1,1,LOULEX606,6,4,655,1002679,48,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,30,0
129,47,270,40,0,28,7.2,-111,-15,3.7,0,11,8,0,14,5,0,64,14,3.7,0,0,1,13,1,1,SLCPRO801,1,1,408,1048046,38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
130,77,628,75,1.7,0,0,57,0.25,11,10,36,0,0,159,67,40,213,33,22,0,2.3,1,47,1,1,MIAWPB561,2,2,1194,1000888,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5,0,1,0,30,0
131,30,243,40,0.5,0,0,72,0.5,0.67,0,3.7,0,0,13,8.3,1.3,28,18,0.67,0,0,1,14,2,2,SANCRP512,1,1,411,1062940,26,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,3,0,0,1,0,0
132,28,0,27,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,1,HOUHOU281,1,1,949,1006312,48,44,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,1,0,0
133,100,823,60,1.5,109,5,115,26,1.7,5.7,59,0,0.33,260,19,0,164,85,7.3,0,5.7,1,14,1,1,NMXTER915,1,1,429,1045884,26,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,0,0
134,60,456,50,2,28,0,-104,-5.3,19,9,37,0,0,48,28,2.7,117,25,28,0,1.7,1,26,1,1,ATLATL678,1,1,779,1020713,38,34,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0
135,13,140,10,0,5.8,0,-34,-2.2,2.7,0.33,11,0,0,38,13,7.7,46,26,3,0,0,1,11,2,2,MIANDA305,1,1,318,1090516,30,26,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,1,0,0
136,69,521,60,0.25,46,3.2,36,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,DETROS810,1,1,246,1071971,30,50,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,6,0,0,1,0,0
137,47,718,52,0.25,14,0,-652,-29,6.3,1.7,31,3.3,0,165,51,14,148,154,8,0,0,1,11,2,2,SFRSMO650,3,2,221,1057628,52,52,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,80,0
138,67,493,45,1.5,8.3,0,62,-67,6.7,0.33,43,2,0.33,73,31,8.7,180,77,7,0,1.7,1,13,2,2,DETROS810,3,2,25,1050107,44,44,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,80,0
139,65,468,30,0.99,92,0.48,-29,-0.88,2.7,0.33,44,0.33,0,123,32,4.3,63,91,3,0,1.3,1,21,2,2,LAXCDG310,2,2,141,1033170,26,46,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,30,0
140,31,129,40,1.5,0,0,-29,-1.5,0.67,1.3,4.3,0,0,0.68,0.67,0,22,4,2,0,0,0,16,1,1,FLNSAR941,3,2,313,1052724,72,72,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,6,0,0,0,150,1
141,37,144,35,0.5,0,0,80,2.6,5.3,0,16,0.33,0,16,10,0.33,35,48,5.3,0,0,1,21,1,1,NYCBRO917,1,1,628,1023845,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0
142,31,244,40,0,2,0,264,2.1,4.7,1,17,6.7,0,68,24,7.3,50,53,5.7,0,2.3,1,13,1,1,SFRSMO650,2,2,35,1066032,58,24,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,6,0,0,0,10,0
143,94,546,21,0.5,217,0.16,-546,-137,4.7,0,16,0,0,147,14,6.3,97,46,4.7,0,2.3,0,12,2,2,APCSIL301,1,1,352,1054612,30,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0
144,40,662,45,1.2,6.3,1,-244,-2,6.7,0.67,34,1.7,0.33,56,18,2.3,68,75,7.3,0,0.67,1,6,1,1,LAXANA714,1,1,196,1084655,42,40,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0
145,33,36,30,0,0,0,8.8,0,1.7,0,5.3,13,0,0,18,0,2.7,39,1.7,0,0,1,39,1,1,APCFCH703,1,1,1182,1002837,46,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,1,0,0
146,28,44,35,0,0,0,0.75,6.8,1.7,2.7,3,0,0,0,0,0,11,12,4.3,0,0,0,24,1,1,SFRSFR415,1,1,732,1015827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
147,69,969,45,0.25,66,5.6,67,38,5.3,1.3,8.3,0,1.3,165,109,30,67,222,6.7,0,0,1,11,1,1,NYCMAN917,2,2,130,1090227,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,130,0
148,52,300,50,0,7.8,0,-236,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,1,ATLATL678,4,2,406,1040665,52,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,80,0
149,30,204,40,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,DETTOL419,1,1,449,1066861,40,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0
150,51,867,45,0.25,60,0,-345,-16,22,69,18,1.7,0.67,141,53,28,93,145,91,0,2.3,1,28,1,1,CHILAG708,2,2,54,1016934,56,56,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,6,0,0,0,30,0
151,37,38,45,0,0,1.5,11,-0.73,0,1,1.7,0,0,3.5,0,0,9.7,1.3,1,0,0,1,13,6,3,AWIGRE920,2,1,271,1080086,48,48,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,100,0
152,52,882,55,0,50,0,584,34,15,2,82,3,0.33,273,19,10,116,168,17,0,1.3,0,11,1,1,PHIPHI215,2,2,183,1083082,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,30,0
153,18,182,25,0.25,0.5,0,-159,30,0.67,1.3,21,1.7,0,41,20,1,71,44,2,0,2,1,18,1,1,MIAMIA305,2,1,318,1040568,46,40,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,0,80,0
